transcript,wav_filename,wav_filesize
Amir Temur xiyol o‘ylanib qolibdi,AwACAgIAAxkBAAKlWmA0g1gx-Eqh3KRUVdfzA3tGQOfZAALYDwAC_I2gSeVMZ5lWfdMTHgQ.wav,9099
"qishloq xo'jaligida ekinlarni zararkunandalardan saqlash, daraxtlarni parvarish qilish",AwACAgIAAxkBAAEB5zJgOdqrQUEHltEAAcGyPQ5gtmUetNUAAnoNAAJ-wshJScFgXTrEhZgeBA.wav,18072
"Podshoh unga bitta oltin tanga berib, o'zining saxiyligidan o'zi mamnun holda jilmayibdi.",AwACAgIAAxkBAAECrN9gPQElDv52G9zbFjq9DlRaYUFsOQACkw0AAqLg6El6NJv6QLD12B4E.wav,23482
Ikkinchi o'rinni Xitoyning mashhur tadbirkori egallamoqda.,AwACAgIAAxkBAAECqDVgPPtpbB3Nxdt4b_MIAS0qlznhTQACCA0AAqLg6EkmSuP4gOh_Yh4E.wav,14112
"Agentlikning ogohlantirish, taqdimnoma va murojaatlari o'n kun ichida ko'rib chiqiladi .",AwACAgIAAxkBAAECpT9gPPfwxgQwgIsDlUGSRFKSO3FVUwACtgwAAqLg6EmC5hudURN5bx4E.wav,16564
" u ko'chaning narigi betiga o'tgach, o'g'lining ovozini eshitib to'xtadi.",AwACAgIAAxkBAAECrRNgPQFcrZlJabdCSdDzRhNkXu4R3gACJQ4AAmRF6Umah1AbHeZNSx4E.wav,10042
Juda katta tajriba ustida necha yillardan beri ishlab kelmoqda.,AwACAgIAAxkBAAECq2FgPP9kwGL6_4OK2eV22PB8LfbCWAAC3g0AAmRF6UmnNbGfoK2q2x4E.wav,11942
"U insof, vijdon, iymon, mehr oqibat tushunchalarini o'zicha anglaydi.",AwACAgIAAxkBAAECq9NgPP_4uSNWvElDIqMkG1MxHElL-wAC9Q0AAmRF6Uk-Czg_OIVODB4E.wav,12421
"Demak, ishidan baraka ketadi, xizmatdoshlari bilan qo'pol muomalada bo'la boshlaydi.",AwACAgIAAxkBAAECqTxgPPyGnDd24LHrsh0dtKu59Awt7gACiw0AAmRF6Ult_MSmRL2Z6h4E.wav,14706
Standartlashtirish masalasi masofaviy o'qishda ham muhim ahamiyat kasb etadi.,AwACAgIAAxkBAAECp5VgPPq_WfbWLYyBOddZ-5xjL4_T_gACVw0AAmRF6UlJnOaJO6414R4E.wav,15083
"qimtinib o'tiribdi, qiziqchining xotini tug'ruqxonada ekan.",AwACAgIAAxkBAAECq01gPP9IBri_z4vJC21abpi-wzYqHgACTA4AAgZ86EmS2cCHCym_KB4E.wav,12271
 qattiqligi eng to'g'ri javob bo'lur edi.,AwACAgIAAxkBAAECpX9gPPhRkJxcs2pky5qs0h8kcvA-4gACtQ0AAgZ86EnB2N1n6kAChh4E.wav,10634
Jadvalga test sinovlarini o'tkazish rejalashtirilgan binolar ro'yxati to'liq kiritilgan.,AwACAgEAAxkBAAECrIVgPQABswlbdTfjtpWkFF4ERWplw6AAAqQBAAImHOlFVrrxMD4KaaMeBA.wav,20547
O'zbek adabiyotida she'riy ertak dostonlar yaratish tajribasi boy tarixga ega.,AwACAgEAAxkBAAECpmlgPPlGk6rEHY_D3OVBEimcVW8CQgAC9wADJhzpRaR6DeaWuDR5HgQ.wav,19067
Baxshi turli xil alay balaylar bilan uni darddan soqit qiladi.,AwACAgEAAxkBAAECpatgPPh7q7pZS-x8oOsekCbIoTz8yAACPQEAAiYc4UUK-xQ9jan34h4E.wav,17383
"Nimadir bo'lganini angladim, tinchlikmi, Shahnoz yana arazlab keldimi?",AwACAgIAAxkBAAECpRNgPPezZ5d04VC-u2cCdFfZmc8T8wACAgwAAlgG6Ukk_Ju4m9P9jB4E.wav,21225
"Ayni vaqtda ilova foydalanishga tayyor bo'lib, uni internet tizimdan yuklab olish mumkin.",AwACAgIAAxkBAAECpi9gPPkDGJ0q79cpLLU2misz7S9CQAACIwwAAlgG6UkyI7zmWnsLdB4E.wav,22046
"Balki johilligi tufaylimikin, qiyomatdagi najotdan umid qilmas.",AwACAgIAAxkBAAECpsFgPPnL5E0AAcN1iO3PMTXO5MgTuFIAAtYQAAI4jOhJxu1A3Gzo1RoeBA.wav,20276
"Yo'q, dedi Chin podshosi, hiyla ojizlar ishi, siz ko'rib turgan lashkarlar",AwACAgIAAxkBAAECqNNgPPwQTJ9XqmJHZk0kc2uHD1jfKgAC_hAAAjiM6EmfTU89AAGGCbseBA.wav,25025
Hech qachon xato qilmagan odam hech qachon boshqacha yo'l tutishga urinmagan,AwACAgIAAxkBAAKjm2A0gFubMQzzl1mc_-78oKSTocviAAI8DwAC_I2gSV1kMP01-9sGHgQ.wav,21544
Siz ko’pchilik odamlar dangasa bo’lganligi sababli muvaffaqiyatga erishasiz,AwACAgIAAxkBAAKjW2A0f-a4O4MSeNWkArqF9fYcTBqBAAIdDwAC_I2gSXp80_-Nkv4LHgQ.wav,19104
Biz boynikida qo‘nadigan bo‘ldik,AwACAgIAAxkBAAKknGA0ggl4JnYtKMcRWmuEqxNqqnkFAAKhDwAC_I2gSYqw_TQOGWPrHgQ.wav,10787
Past narxlarni belgilash maqsadida narxlarni pasaytirishga yo'l qo'yilmaydi.,AwACAgIAAxkBAAECqL1gPPv4h0t0R5OkXoIlY6C4M6OODAACGQ0AAqLg6EnCmCC1ib1_kx4E.wav,17051
  nomlagan uchliklarni bu kitobga kiritmadik.,AwACAgIAAxkBAAECrMtgPQEIKZui-qe6U5T3kPc1IzTYdAACkA0AAqLg6EnJgXoo7RfqqR4E.wav,9335
Mustaqillik yillarida yozilgan Shaytanat asari esa adibga chinakam shuhrat keltirdi.,AwACAgIAAxkBAAECqg9gPP2bBNG0g9CCYKnmlLA_ROlgMwACpA0AAmRF6UmLfLSXZq3t3R4E.wav,17699
Bolalar ishtirokchi bo'lganida ularning faol nutqi namoyon bo'ladi va mashq qildiriladi.,AwACAgIAAxkBAAECrDRgPQABXdxKIMk3VwLTe2WuIoXIvuAAAgIOAAJkRelJ3nmIXacfQAgeBA.wav,18159
"Masalan, Tilingni avayla, omondir boshing nomli bobda til haqida hikoya keltiriladi.",AwACAgIAAxkBAAECqn1gPP5Mamr_SruskT2h0cBWs--9WgACtg0AAmRF6UmOZnaDCZyTAh4E.wav,14861
Bolalarni o'zini va o'rtoqlarining harakatlarini to'g'ri baholashga o'rgatish lozim.,AwACAgIAAxkBAAECrHFgPQABn-pOHn8NAAEC4DEYh_WmoR4OAAIKDgACZEXpSZ7Sph3cgc-LHgQ.wav,16668
"Avvali xalq uchun qilgan yaxshiligingni, keyini birovning senga qilgan yomonligini.",AwACAgIAAxkBAAECpZxgPPhp46T9nJy6Jwjd7GgUoeOhpAACtw0AAgZ86EmOOAzrbqgWhx4E.wav,17763
" o'z o'zicha Shuursizdir, u ishga solingan taqdirdagina jilolanadi.",AwACAgIAAxkBAAECphlgPPjsCxYYBVrRLCGzThzbiGm7mAACvA0AAgZ86Eki_FwXJ6cx8x4E.wav,16490
 o'sha makon g'oyasi o'zbek adabiyotida ham yetakchi o'rinni egalladi.,AwACAgIAAxkBAAECrK9gPQAB4zyoSC9PFriwtsTigwnYeEUAAnsOAAIGfOhJzhLu7w_QNtoeBA.wav,12546
"zehnini, idrokini boshqalarniki bilan taqqoslasin.",AwACAgIAAxkBAAECpTtgPPfn8MFDRMyVR7wpEM_ERQpoGwACrA0AAgZ86ElkT-yNpgi8sh4E.wav,11246
balki shu bahonada jarrohlar hanuzgacha g'ayrat qilmaslar?,AwACAgIAAxkBAAECqSlgPPxv1wK9qsQjUps8KmnSWtSCIgACGA4AAgZ86EnN3cFCDExeyR4E.wav,12642
"Shuningdek, xona havosini almashishini ta'minlovchi tizim yaratilgan.",AwACAgIAAxkBAAECp0xgPPp1fX6qAcNyXI_wrnjWmior0gACSgwAAlgG6Um2LYAadLuQux4E.wav,17714
Bu yilgi Nobel mukofoti sovrindorlarini akademik shajara daraxti.,AwACAgIAAxkBAAECrn9gPRVYvIW6FaB_K9Fkqx_hyTHfSwACxQkAAnby6EmP--24O61-2x4E.wav,20778
Xalq qasoskori bo'lmish Sarvar aravasiga kim chiqadi,AwACAgIAAxkBAAKGJmAz3quYa9osIwgnYTRkGKxA9ULTAAL1DQAC-gWhScMfI5VKpUjxHgQ.wav,15235
Moliyaviy firibgarladan ogoh bo’ling.,AwACAgIAAxkBAAKozmA0jn4fP5QMQAYYCAyV2U9xCyVSAAIOCwACtbeoSWSn1aL2xCk9HgQ.wav,24451
Qanday qilib ingliz tili grammatikasini oson o’rganish mumkin?,AwACAgIAAxkBAAKlnmA0g98fZoTzAAEyhGYdgJ0t3bGjEQAC9w8AAvyNoEmiovtvYKAGuh4E.wav,15702
Eng zo'r ishni qilishning yagona usuli bu qilayotgan ishingizni chinakam sevishdir,AwACAgIAAxkBAAKjnWA0gGPB3xUj3ZxLWLfZRy8HcoLPAAI_DwAC_I2gSVwtbRRpRbv8HgQ.wav,21192
shifoxonalar va ta'lim muassasalariga yetkazib berilishi kerak,AwACAgIAAxkBAAKkXmA0gYPVrYv-dH5V5icFAAHYaXY4bQACfw8AAvyNoEkDaBkTHaAt3B4E.wav,16299
"Mushkullarini oson qilgani uchun unga qayta, qayta minnatdorchilik bildirishardi.",AwACAgIAAxkBAAECrhFgPQUVHt8aNHNVUVqomd78iA2FEQAC4A0AAqLg6EkTUjeylMu-Bx4E.wav,12885
Yarim yil ichida ushbu dasturlar soni ikki barobar oshib ketgan.,AwACAgIAAxkBAAECqC9gPPti2UgUaJLtIJTRr-Kvcbmj5QACBw0AAqLg6ElcDH57wFZfvx4E.wav,12473
"Quyosh baland imorat ortida ko'rinmay qolgan, shahar oqshom og'ushiga kirib borardi.",AwACAgIAAxkBAAECrRZgPQFjHm8CNSzd8YbLw42IwjjdfwACJg4AAmRF6UmqSDNS8KQXWB4E.wav,13682
"To'lqin esa do'stlarining aksi, sochlari qirqni qoralamayoq to'kilib bitdi.",AwACAgIAAxkBAAECq59gPP-5x42FM2PK64iGZ-9g86QH-wAC6w0AAmRF6Ul2NV9wQXp3PR4E.wav,13428
"Odamlar ularga ofarinlar aytib, ham otaning, ham o'g'ilning insofiga qoyil qoldilar.",AwACAgIAAxkBAAECqc9gPP1LT_QCOOUeInlgZ8EGtDPn6wACnQ0AAmRF6UlpTjL6WAMSPR4E.wav,17272
Adibning ushbu risolasi insonlarni o'z o'zlarini tarbiyalashga da'vat etadi.,AwACAgIAAxkBAAECqqtgPP6Huy-zorB1Ece0h1tV7bIFAQACvw0AAmRF6Ukieo9dHJk2Yh4E.wav,13118
" kaklik uni ko'ribdi yu, rahmi kelib, ko'nglini ko'tarmoq maqsadida sayrab beribdi.",AwACAgIAAxkBAAECrE1gPQABefPrea_SclGXHpttmXqjeJcAAm0OAAIGfOhJdtfK9aFZCRAeBA.wav,17637
"vazir esa bosh chayqab debdi-ki, cho'ponning ikkitagina qo'yi bor edi, siz uchun so'ydi.",AwACAgIAAxkBAAECp8lgPPr16XZvx-DBefw1p_lxQT1okQAC8w0AAgZ86El3TPOP2dG29h4E.wav,18247
"u qaysarlikka aylanib qoladi, boshqalar bilan munosabatda to'sqinlik qila boshlaydi.",AwACAgIAAxkBAAECrBRgPQABPvQ3q3LB7ejPcdR-eFOEhB0AAmYOAAIGfOhJj143f_uQYrYeBA.wav,17355
 bu haqda ixtilofli fikrlar ko'p.,AwACAgIAAxkBAAECrIlgPQABtygDnPetHosT7YU2A9JKaLUAAnYOAAIGfOhJFypqn2ow5AIeBA.wav,8858
bu nasihatni ham darrov unutibsiz.,AwACAgIAAxkBAAECqfhgPP18aHfGY8-VezKcuT6A5BJNuQACJw4AAgZ86EkFPaePd8hmix4E.wav,9559
Uch va ikki tomonlama shartnomalar bo'yicha issiqlik energiyasi uchun haq to'lanadi.,AwACAgEAAxkBAAECqolgPP5b8eRJlkXhBB0JJrBEkFYpNwACaQEAAiYc6UVGmNQMpSpmax4E.wav,19508
"Mana, ko'ring yaqinla yaqinla, demak, quda so'zining ma'nosi yaqinlashmoq ekan ku.",AwACAgEAAxkBAAECpiFgPPj4kXAbMAnmg-85ywx6wAZM1QAC7wADJhzpRbvRgi66XeIpHgQ.wav,22043
"Shuning uchun ham biror kasallikka yo'liqqan sodda kimsa vrachga emas, baxshiga yuguradi.",AwACAgEAAxkBAAECpadgPPhz7UHkfSFErkWz9a1F6OeYIgACPAEAAiYc4UWfV7S0ROHDnx4E.wav,24008
Ayollar xastaliklari hamda siydik yo'llari shamollaganda undan zo'r dori yo'q.,AwACAgEAAxkBAAECqG1gPPuoCKpTk37u7uPhXXTJ58Zn9QACLwEAAiYc6UXO52ZXMhLj8h4E.wav,18960
"Eng yaxshi o'qishlarda o'qib, chet davlatlariga borib sayohat qilishni orzu qilardik.",AwACAgEAAxkBAAECq9dgPP_9JlBveEjdFT6a_AEn1FcFHAACkAEAAiYc6UVaJPEZfg7Z7B4E.wav,19261
"Bir oz namoz o'qisam, sud otamning merosini menga xat qilib beradi, deb fikr qilgandir?",AwACAgIAAxkBAAECprxgPPnBnsyPqWY9-bjP6D-QwnoCDQAC1BAAAjiM6EkdawegInXsoh4E.wav,25573
" O'q iziga qaytmaganiday, kun ham qaytmasdir.",AwACAgIAAxkBAAECplpgPPk2A_GgVXLJKekMS_7lHJFLIAACyRAAAjiM6Ekys6lmAk1rOh4E.wav,16452
"desang degin u, biroq o'limning bir oz avvalroq kelib qolishi mumkinligini ham unutma.",AwACAgIAAxkBAAECpptgPPmN0pDl8tuaMF45ZDwwIYKsKwAC0BAAAjiM6ElE1-MVsRxhVR4E.wav,22852
"Dastur haqida fikringizni izoh qilib qoldiring, tanqidmi, maqtovmi eshitishga tayyorman.",AwACAgIAAxkBAAECro9gPRWNtqF2mTB5wZMwOHJ53KuHXgACywkAAnby6EkDoRsh98cm_h4E.wav,26631
bu esa iste'molni oshirish paytida tabiiy gazni teng taqsimlash imkoniyatiga ega emasligini ma'lum qildi.,AwACAgIAAxkBAAKkYGA0gYk9EIJJREcMLfNKTo213K-RAAKADwAC_I2gSQOMvQ4aCEArHgQ.wav,24706
"Kirsam, yettita o‘qituvchi qator o‘tiribdi",AwACAgIAAxkBAAKkoGA0gg1vOrsMnj5ZeJKlnTAjQmz6AAKiDwAC_I2gSSF999M6fzAaHgQ.wav,11584
Moliya vazirligi huzuridagi jamg'arma ishlarni o'z vaqtida hisob kitob qilib boradi.,AwACAgIAAxkBAAECq5lgPP-ym5JFnO2MsaizNF2hjciq6wACcA0AAqLg6EkNhpagj454bh4E.wav,19684
" qiyin bituvchi yaralar, kuygan joylarni davolaydi.",AwACAgIAAxkBAAECpitgPPkChtJMEfQOINJtQDIz3aLxqgAC4gwAAqLg6El-wbFbtALPAx4E.wav,10814
tanadagi qilich va o'q yarasi ham bitib ketadi.,AwACAgIAAxkBAAECqk9gPP4R9QVEmaYiAVaGzB63BPdF_gACrQ0AAmRF6Un-BQABFOgemdgeBA.wav,8997
"qo'rqoqdirlar, modomiki qo'rqoq ekan demak, u ojiz.",AwACAgIAAxkBAAECrA1gPQABNJlxY8V4qL3xz5AwGEda0gsAAmUOAAIGfOhJcmjPQXWwhHAeBA.wav,13477
tanishga intilish bor.,AwACAgIAAxkBAAECq89gPP_ylMW4uXARzrYVCzRgvSE5gAACXA4AAgZ86EkVnE16AxGADB4E.wav,6296
o'z ko'nglini to'ydirishga urinishdan boshqa narsa emas.,AwACAgIAAxkBAAECrQ9gPQFZvzZaPF-MPVOXoKcHksmQYQAChw4AAgZ86EnmClHqSjlCGh4E.wav,12918
"foniy dunyo ham imtihon ekan, tayyorgarligimiz qanday, o'ylaymizmi?",AwACAgIAAxkBAAECqctgPP1GedWBWC5PDgHe2q74qfss9QACIg4AAgZ86EnBW3sekJwdTB4E.wav,16169
 auditoriya uchun mo'ljallangani bilan ham alohida e'tiborga loyiqdir..,AwACAgEAAxkBAAECp_FgPPseAAG-AqUc6ZoFcUWTRFYPNAwAAiMBAAImHOlFM_XZ8aCJRxweBA.wav,18695
 amalga oshirishda maxsus vakolatli davlat muassasasi hisoblanadi.,AwACAgEAAxkBAAECpqNgPPmayZMKVONeBrEC054ihtzUpwAC_wADJhzpRYNvWOzTxZI-HgQ.wav,17687
"Onajon, bebaho meros uchun sizdan cheksiz minnatdorman, haqqingizga hamisha duodaman.",AwACAgEAAxkBAAECq0dgPP8_BHoVP-ROJ6QD2yJSwr4xVwACfwEAAiYc6UV-qbXr62BM_B4E.wav,22336
  haqiqiy vatanparvar odamgina shunday mardlikka qodir.,AwACAgEAAxkBAAECpydgPPpK8AcQ9ZRuXHaODiyqueEzfAACDQEAAiYc6UUpcjbJDi5WHB4E.wav,14918
Murun ochiq konining hisobli qurilmasi birinchi bo'lib yaratilgan.,AwACAgEAAxkBAAECqtVgPP6volu06tizpWMFPe3uaSdgFAACcQEAAiYc6UWdPIw2YxE1Sx4E.wav,15359
"Bizda oxirgi payt gender tengligi mavzusida koʻp mulohazalar boʻlyapti, albatta bu quvonarli.",AwACAgIAAxkBAAECrs1gPRYxGyXTqA3uG8sIJY7vX7E4wAAC2gkAAnby6EkxX6iZN6Xjnh4E.wav,30387
"Qachonki sen hammasiga juda kech boʻldi, deb oʻylasang, aslida hali erta boʻladi",AwACAgIAAxkBAAKjoWA0gGraYS5gRd2aVHkIA8gVLRMAA0APAAL8jaBJIN1HWuEl2jYeBA.wav,19780
"kishilar bepoyon yashil o'tloqlar, tevarakni o'rab olgan turli tuman yovvoyi hayvonlaru bo'rilarning hamlalari aro turli taraflarga yo'l olganlar.",AwACAgIAAxkBAAEB53xgOdui-qfTCCxB3adnFM569G-41QAClA0AAn7CyElrGASAhBhPVx4E.wav,28513
Xabarlarni uzatishning saralash tizimlari ham mavjud.,AwACAgIAAxkBAAEB5z5gOdq-3XBawrzV1zN8f1SmbdHywwACfQ0AAn7CyEnhfKpnnr5zvh4E.wav,12149
"O'sha kuni onajonimni, o'zlari aytganlaridek, u kishi o'qigan kitoblarda qayta topdim.",AwACAgIAAxkBAAECqclgPP1Fy2P4xsAL3Dvq3m8TML1CQwACOQ0AAqLg6El3qp4Xe7INNh4E.wav,19985
Bunda zaxiralarni aniqlashning nisbiy xatoligi kamaydi.,AwACAgIAAxkBAAECqXNgPPzYBKP0gdZWQxkM4Sue_B_ZfwACKw0AAqLg6EnhVc-2I6ngoB4E.wav,11453
Ko'chaga chiqqanimda yana ko'nglim buzilib ketdi.,AwACAgIAAxkBAAECqodgPP5YCMZGwnM3xd5r0BxJgnzBZgACUQ0AAqLg6Ekx19_avRKYQh4E.wav,9061
 u shubhasiz kim yoki nima tomonidan ezilgandir.,AwACAgIAAxkBAAECrURgPQGaUoRD3V9b613Q1GmYuCneRAACpA0AAqLg6Ekj1WlMdWCrch4E.wav,13951
"U o'zini barchadan ustunman, deb o'ylab, do'stlarini kamsitib, dilini og'rita boshlabdi.",AwACAgIAAxkBAAECrIdgPQABtAdK1n7ZVwlwKXbV8qcl7SsAAg0OAAJkRelJK4XKmjDTbYUeBA.wav,14007
Insho erkin bo'lganidan keyin hammani majbur qilishning nima keragi bor?,AwACAgIAAxkBAAECq0tgPP9H2nknbYu8o-Nyd5d2wlPRmgAC2g0AAmRF6UkBKEEKqQLE5R4E.wav,11260
"Aybim ota onam yo'qligimi, yetimligimmi? Endi hamisha shunday bo'laveradimi?",AwACAgIAAxkBAAECqxNgPP7uCNndVhVCAXzZ2bN0WWjwjgACzg0AAmRF6UmMZD7W6Nw44R4E.wav,15054
"Rosti, kantrakt to'lagani qurbimiz yetmaydi, qancha joylarga murojaat qilyapmiz.",AwACAgIAAxkBAAECqCxgPPteHi_bH-vBi_V5KXt4c0w9HAACag0AAmRF6UnBEG7yOdQtox4E.wav,15044
"Zero, xalqimiz Ertaklar yaxshilikka yetaklar deb bejiz aytmaydi.",AwACAgIAAxkBAAECrOBgPQEltzCoPhpFOVimtsk8m8i16gACHQ4AAmRF6UlPCTrNQFcCrB4E.wav,11210
Yozuvchi ushbu faslda til xususida ham o'z fikrlarini bayon qiladi.,AwACAgIAAxkBAAECqk1gPP4Jh2ddpAWBJzM_gk9zkpP6VQACrA0AAmRF6UkpKPfa7AZZER4E.wav,11804
" ammo gapirolmaydilar, tilim gapira oladi, ammo u kiyikni ko'rmadi.",AwACAgIAAxkBAAECqhxgPP2oVWSK4Temgrwy_iqC-PQCYwACLQ4AAgZ86EkN50BWO0lfmR4E.wav,15177
"semiz semiz chivinlarni tutaman, ostonaga to'r tashlasam, mayda qurtlar ham ilinadi.",AwACAgIAAxkBAAECq9VgPP_64Kylbsb1vJvrmfbzxE1ewAACXQ4AAgZ86Em7JazurWHkWx4E.wav,18969
"dindorlar yashirin fatvo chiqarmaydilar, yashirin o'ldirmaydilar.",AwACAgIAAxkBAAECrMFgPQAB9zBs4fk8PjIMzJOZ8gL4bGMAAn4OAAIGfOhJxN-DycjUs8geBA.wav,16072
 podshoh esa dono vazirini sog'ingandan sog'inaveribdi.,AwACAgIAAxkBAAECpilgPPkCo3EichbHcQs6IebZwfmecgACwA0AAgZ86EkP15JBoPN57R4E.wav,13230
"sezmay meni uchirib yubordingiz a, shuncha boylikdan quruq qoldingiz, debdi.",AwACAgIAAxkBAAECqfJgPP13dZsGw6yr-uyXKClSfGJzowACJg4AAgZ86EkBci6t1IyGuR4E.wav,16351
" o'zingiz hecham ichmaganmisiz? deb ta'na qilishdi, to'g'risini aytdim.",AwACAgIAAxkBAAECpqVgPPmfQ-fMtBkiQXgEs4BW_r46XAAC0Q0AAgZ86ElfUZqDrpqKhB4E.wav,14943
 oliy ta'lim muassasalariga masofaviy shaklda yetkaziladi.,AwACAgEAAxkBAAECp4tgPPq1X--A3XlV-rW_XTJo8zmtnAACGQEAAiYc6UX232JdUkA1SB4E.wav,15994
Sharq va g'arb davlatlari tilini o'rganish uchun yurtimizda keng imkoniyatlar yaratilgan.,AwACAgEAAxkBAAECp8RgPPruhQSqdpnufpCIhEe_xWYK1QACHwEAAiYc6UWekhROqpB0KR4E.wav,21523
"Lekin o'zini badbaxtlik ko'lmagida ko'radi, u o'zini komillik cho'qqisida tasavvur etadi,",AwACAgIAAxkBAAECp1lgPPqDmTKO_5zjsZ7At8s0fLcMwwAC3RAAAjiM6Eli4BColH-7Zx4E.wav,22719
"Yong'oq daraxti bu haqiqat oldida tili kalimaga kelolmay, azob bilan to'lg'onibdi,",AwACAgIAAxkBAAECp-9gPPscpFknknwTOzCC4iiwuizx-QAC6xAAAjiM6EnMuS9M_C8IaR4E.wav,23532
Qarzi yo’q kambag’al mamlakatlar bunga misol.,AwACAgIAAxkBAAECrlVgPRSjskd8U3mJSetXSzt03hr_iQACtAkAAnby6Enjde321ebayx4E.wav,13620
Hozir karantin,AwACAgIAAxkBAAKhdGA0fD794lyc3fy-vv1_OxroUUigAALXDQAC_I2gSS9divYd-OuSHgQ.wav,6452
Stress miya imkoniyatlariga qarshi kurashadi,AwACAgIAAxkBAAKlJGA0gwsZHFn8W53GLh2L7GGO95TYAALJDwAC_I2gSZGPx74eYqwWHgQ.wav,10329
"o‘simlik va paxta yog‘lari, shuningdek, shakar narxi hamon qimmatligicha qolayotgani, bodring narxi keskin ko‘tarilgani oydinlashmoqda.",AwACAgIAAxkBAAKkZGA0gZBrobpPm5jRGwAB4dqQ64rBMAACgg8AAvyNoEnItEv7p2kq0x4E.wav,37038
Siz o’zingiz dunyoda ko’rishni istagan o’zgarish bo’la olishingiz kerak,AwACAgIAAxkBAAKjY2A0f_OpE0y3gd_AAc4QLKT8AAEyYAACJA8AAvyNoEkJsdmAghcrAx4E.wav,19633
"sovuq havoda avtomobil qanaqa yuradi, shularni sinashimiz kerak.",AwACAgIAAxkBAAEB54ZgOdu_X3eqBwZ3AAEgCxH9FlmDJf0AApkNAAJ-wshJjMeZpAsPgAgeBA.wav,12940
Bu haqda ichki ishlar vazirligi axborot xizmati xabar berdi.,AwACAgIAAxkBAAECrCJgPQABTLsNUgawZsr7smle6ss3lNwAAn4NAAKi4OhJ9TUNT9cYqLYeBA.wav,13323
Ayrim hollarda ulardan yuqori bo'lgan maxsus texnik qurilmalar ishlab chiqiladi.,AwACAgIAAxkBAAECqU9gPPyaPSEHKN0h6DqwAX3-vT0SrAACJg0AAqLg6EktbmwjjU2Zsh4E.wav,15990
"Oila jamiyat negizi bo'lib, ko'p asrlik mustahkam ma'naviy tayanchlarga ega.",AwACAgIAAxkBAAECpwtgPPowPuR35DWSYCha4m9glue_0QACRw0AAmRF6UkFhJrpukWS9h4E.wav,13901
Mentalitetimizda ham rang bilan bevosita aloqador haqiqatlar tasviri muhim o'rin tutadi.,AwACAgIAAxkBAAECp6VgPPrP-DQ1Vp0PCkfyskjjWz0XOwACWQ0AAmRF6UkIiJ_etXUrsB4E.wav,17999
"Kim o'zining nobop qilmishidan uyalmas ekan, u ikki karra ayb ish qildi, deyish mumkin.",AwACAgIAAxkBAAECqaZgPP0a8CRAgBc5tkyJCIgW8NBH9AAClw0AAmRF6UkXLZlm1LkWCx4E.wav,16133
"Bir qo'shiqchi singlimizning telemuxbir bilan qilgan suhbatlari kishini taajjubga soldi,",AwACAgIAAxkBAAECq3FgPP976DNztg39Ov-LgI1A02nLaAACUA4AAgZ86EkY6D-YL4O4eB4E.wav,18806
"O'n yettinchi asr boshlariga kelib, Yevropaning hech bir davlati moxov kasalligiga",AwACAgEAAxkBAAECpnpgPPldJ8LbVEV96Q_Xpj54wCtlPgAC-QADJhzpRTknOTSXhZ2NHgQ.wav,20818
 jasoratlar ancha ko'p.,AwACAgEAAxkBAAECpzdgPPpcpnxCTV5tkpL_bAsen3kCsgACEAEAAiYc6UXm5P9P-4yUCR4E.wav,6960
Keyinchalik narxlarni tartibga solish tashkilotiga bu haqda xabar beriladi.,AwACAgEAAxkBAAECqjFgPP3QeoY89-lPY4eyilO3ZRW1RwACaAEAAiYc6UWSHvjw0f4LLx4E.wav,17151
Ana shunday xayollar bilan manzilimga qanday yetib borganimni bilmay qoldim.,AwACAgEAAxkBAAECq-VgPQABDl2ZfXhd3go0IQH5OUKaX3YAApIBAAImHOlFgWICKQQZwT0eBA.wav,17276
Asalari yelimining spirtdagi eritmasidan ham asalari yelimi suvi kabi foydalaniladi.,AwACAgEAAxkBAAECqHVgPPuxoMun_G2YGwOxyPZfU99OrQACMAEAAiYc6UX5u8WZqaXXBx4E.wav,22201
"Endi bunisiga chiday olmadim, o'rnimdan turib tashqariga yo'l oldim.",AwACAgEAAxkBAAECq65gPP_M_cL9Bj5u55z7ikNXPqWrUAACigEAAiYc6UUVb4x5h3mgMR4E.wav,15786
Siz turmush quradigan odam siz bilan janjal qiladigan odamdir,AwACAgIAAxkBAAKdymA0c-j5eHuzwjNJC4JPQZmQlC2CAAJSCQACaOeoSTrclNyytf50HgQ.wav,16220
Bu menimcha tarixiy kun.,AwACAgIAAxkBAAKjaWA0f_9tc0eo3qyV-bPCRkCOi5XzAAJRCwACvb-oSdHKeoCh2m5yHgQ.wav,8924
Meva-sabzavotlar narxlari bozorlarda bir-biridan ko‘p ham farq qilmaydi.,AwACAgIAAxkBAAKkamA0gZ-VIFFnCkqMpy97oGIULsziAAKFDwAC_I2gSc8RxHjD6W7mHgQ.wav,17741
Hali ham yosh bola ekansan.,AwACAgIAAxkBAAKk62A0gq7HqWsXs52xW2rIi8p472pSAAKzDwAC_I2gSZqogvHuc4mXHgQ.wav,8952
Issiqlik ta'minoti xizmatlarini tartibga soladigan narxlar belgilandi.,AwACAgIAAxkBAAECqJFgPPvONzG5PkzRp9AFqGWzytttJwACFA0AAqLg6EltBDuncEFF_B4E.wav,12518
"Senga kim qadam qo'ysa, qadamlari nurga burkanadi.",AwACAgIAAxkBAAECquBgPP66wSS4gnudBtZYyqi3KgGmawACWw0AAqLg6EmoJpzKzxQKCh4E.wav,10258
